Latitude,Longitude,MAC
43.13390454,-70.9330581,b4:5d:50:e2:ef:11
43.13390454,-70.9330581,b4:5d:50:e5:1e:11
43.13390454,-70.9330581,84:d4:7e:73:a0:71
43.13390454,-70.9330581,b4:5d:50:e2:fc:d1
43.13390454,-70.9330581,b4:5d:50:e2:f5:01
43.13383173,-70.93300847,b4:5d:50:e2:f2:d2
43.13383173,-70.93300847,b4:5d:50:e4:54:e2
43.13383173,-70.93300847,b4:5d:50:e4:54:e0
43.13361728,-70.932664315,b4:5d:50:e2:fe:81
43.13375025,-70.93284321,b4:5d:50:e2:ef:10
43.13375025,-70.93284321,b4:5d:50:e5:1e:f0
43.13375025,-70.93284321,b4:5d:50:e5:1e:f2
43.13371957,-70.932807935,b4:5d:50:e2:ef:12
43.13371957,-70.932807935,84:d4:7e:79:45:c2
43.13371957,-70.932807935,b4:5d:50:e5:1e:60
43.13375025,-70.93284321,b4:5d:50:e5:1e:f1
43.13371957,-70.932807935,b4:5d:50:e5:1e:61
43.13368889,-70.93277266,b4:5d:50:e5:1e:62
43.13368889,-70.93277266,84:d4:7e:79:45:c0
43.13368889,-70.93277266,b4:5d:50:e5:1e:e0
43.13368889,-70.93277266,b4:5d:50:e3:0f:60
43.13368889,-70.93277266,84:d4:7e:79:45:c1
43.13368889,-70.93277266,b4:5d:50:e5:1e:e1
43.13343995,-70.93242104,b4:5d:50:e5:19:32
43.13343995,-70.93242104,b4:5d:50:e5:19:30
43.13343995,-70.93242104,b4:5d:50:e3:1c:d2
43.13343995,-70.93242104,b4:5d:50:e3:18:92
43.13343995,-70.93242104,b4:5d:50:e3:18:90
43.13343995,-70.93242104,b4:5d:50:e3:1c:d0
43.13343995,-70.93242104,40:e3:d6:50:4c:92
43.13343995,-70.93242104,84:d4:7e:79:45:d2
43.13343995,-70.93242104,b4:5d:50:e3:17:90
43.13343995,-70.93242104,84:d4:7e:79:45:d0
43.13343995,-70.93242104,b4:5d:50:e3:17:92
43.13343995,-70.93242104,84:d4:7e:72:3d:f0
43.13343995,-70.93242104,b4:5d:50:e3:95:30
43.13343995,-70.93242104,b4:5d:50:e3:95:32
43.13343995,-70.93242104,b4:5d:50:e3:0f:72
43.13343995,-70.93242104,b4:5d:50:e2:f2:52
43.13343995,-70.93242104,b4:5d:50:e2:f2:50
43.13343995,-70.93242104,84:d4:7e:72:3d:f2
43.13343995,-70.93242104,84:d4:7e:73:45:92
43.13343995,-70.93242104,84:d4:7e:72:2c:92
43.13343995,-70.93242104,84:d4:7e:72:2c:90
43.13343995,-70.93242104,b4:5d:50:e5:19:22
43.13343995,-70.93242104,b4:5d:50:e5:19:20
43.13343995,-70.93242104,84:d4:7e:73:45:90
43.13343995,-70.93242104,72:f0:87:8a:0c:02
43.13343995,-70.93242104,b4:5d:50:e3:18:82
43.133295775,-70.93214613,b4:5d:50:e3:18:80
43.13343995,-70.93242104,b4:5d:50:e2:f2:40
43.13343995,-70.93242104,b4:5d:50:e5:19:31
43.13343995,-70.93242104,b4:5d:50:e3:1c:d1
43.13343995,-70.93242104,b4:5d:50:e3:18:91
43.13343995,-70.93242104,84:d4:7e:79:45:d1
43.13343995,-70.93242104,b4:5d:50:e3:17:91
43.13343995,-70.93242104,b4:5d:50:e3:95:31
43.13343995,-70.93242104,b4:5d:50:e3:c9:91
43.13343995,-70.93242104,b4:5d:50:e2:f2:51
43.13343995,-70.93242104,84:d4:7e:72:3d:f1
43.13343995,-70.93242104,84:d4:7e:72:2c:91
43.13343995,-70.93242104,b4:5d:50:e5:19:21
43.13343995,-70.93242104,84:d4:7e:73:45:91
43.13343995,-70.93242104,b4:5d:50:e3:18:81
43.13343995,-70.93242104,b4:5d:50:e3:95:e1
43.13343995,-70.93242104,b4:5d:50:e5:1d:c1
43.13343995,-70.93242104,b4:5d:50:e2:f2:41
43.13343995,-70.93242104,84:d4:7e:75:12:61
43.133402765,-70.932353885,84:d4:7e:74:0a:81
43.13339865,-70.93235698,84:d4:7e:74:0a:90
43.13339865,-70.93235698,84:d4:7e:74:0a:92
43.13339865,-70.93235698,b4:5d:50:e3:c9:90
43.13339865,-70.93235698,b4:5d:50:e3:c9:92
43.13339865,-70.93235698,b4:5d:50:e5:1d:c0
43.13339865,-70.93235698,b4:5d:50:e5:1d:c2
43.13339865,-70.93235698,84:d4:7e:74:0a:91
43.13339865,-70.93235698,84:d4:7e:72:3d:e1
43.13327131,-70.932076415,b4:5d:50:e3:20:21
43.13336558,-70.93228673,b4:5d:50:e3:17:32
43.13336558,-70.93228673,b4:5d:50:e3:17:30
43.13336558,-70.93228673,84:d4:7e:74:0a:82
43.13336558,-70.93228673,84:d4:7e:74:0a:80
43.13336558,-70.93228673,b4:5d:50:e3:20:31
43.13336558,-70.93228673,b4:5d:50:e3:17:31
43.13336558,-70.93228673,84:d4:7e:76:18:01
43.13307775,-70.93193206000001,b4:5d:50:e3:1a:81
43.13333418,-70.93223332,84:d4:7e:72:ec:10
43.13333418,-70.93223332,84:d4:7e:72:ec:12
43.13333418,-70.93223332,84:d4:7e:72:ec:11
43.13333418,-70.93223332,84:d4:7e:73:45:81
43.1331516,-70.93187122,b4:5d:50:e3:20:30
43.1331516,-70.93187122,b4:5d:50:e3:20:32
43.1331516,-70.93187122,84:d4:7e:76:15:f2
43.1331516,-70.93187122,84:d4:7e:71:d8:d2
43.1331516,-70.93187122,84:d4:7e:76:15:f0
43.1331516,-70.93187122,84:d4:7e:76:18:12
43.1331516,-70.93187122,84:d4:7e:76:18:10
43.1331516,-70.93187122,84:d4:7e:71:d8:f0
43.1331516,-70.93187122,84:d4:7e:71:d8:f2
43.1331516,-70.93187122,b4:5d:50:e3:17:80
43.1331516,-70.93187122,b4:5d:50:e3:17:82
43.1331516,-70.93187122,84:d4:7e:76:15:e2
43.1331516,-70.93187122,84:d4:7e:76:18:11
43.1331516,-70.93187122,84:d4:7e:71:d8:f1
43.1331516,-70.93187122,b4:5d:50:e3:17:81
43.1331516,-70.93187122,84:d4:7e:71:d8:e1
43.13314397,-70.93179585,84:d4:7e:73:e7:32
43.13314397,-70.93179585,84:d4:7e:73:e7:30
43.133092315,-70.931617055,84:d4:7e:72:a5:f0
43.13314397,-70.93179585,b4:5d:50:e3:20:22
43.13314397,-70.93179585,b4:5d:50:e3:20:20
43.13273640333333,-70.93113550666666,78:f2:9e:65:43:88
43.13286037,-70.93124066499999,78:f2:9e:65:43:8b
43.13314397,-70.93179585,84:d4:7e:73:e7:31
43.13314397,-70.93179585,b4:5d:50:e3:1e:71
43.13313749,-70.93174284,84:d4:7e:73:0f:90
43.13313749,-70.93174284,84:d4:7e:73:0f:92
43.13313749,-70.93174284,40:e3:d6:50:4c:90
43.13313749,-70.93174284,84:d4:7e:73:0f:91
43.13285333,-70.9317621,84:d4:7e:71:dd:91
43.13313721,-70.93170713,b4:5d:50:e3:c9:82
43.13313721,-70.93170713,40:b0:34:aa:fe:c9
43.13313721,-70.93170713,b4:5d:50:e3:c9:81
43.13314897,-70.93165614,b4:5d:50:e3:1c:f0
43.13314897,-70.93165614,b4:5d:50:e3:1c:f2
43.133145195,-70.931625865,f4:30:b9:b1:af:18
43.13264858,-70.93163576,b4:5d:50:e3:1c:f1
43.13314897,-70.93165614,40:e3:d6:50:4c:91
43.13314897,-70.93165614,84:d4:7e:73:43:f1
43.13314142,-70.93159559,40:e3:d6:53:80:41
43.13311893,-70.93151291,b4:5d:50:e4:51:b2
43.13311893,-70.93151291,b4:5d:50:e4:51:b0
43.13311893,-70.93151291,84:d4:7e:73:e7:22
43.13311893,-70.93151291,84:d4:7e:73:e7:20
43.13311893,-70.93151291,40:e3:d6:53:89:82
43.13311893,-70.93151291,b4:5d:50:e4:51:b1
43.13311893,-70.93151291,08:ed:b9:56:5b:7c
43.13283232,-70.93161974,84:d4:7e:71:dd:92
43.13283232,-70.93161974,84:d4:7e:71:dd:90
43.13309547,-70.93145812,84:d4:7e:75:81:50
43.13309547,-70.93145812,40:e3:d6:53:55:50
43.133068065,-70.93144819,40:e3:d6:53:55:52
43.13309547,-70.93145812,84:d4:7e:75:81:51
43.133068065,-70.93144819,40:e3:d6:53:55:51
43.13309547,-70.93145812,40:e3:d6:53:59:61
43.13304066,-70.93143826,84:d4:7e:72:a5:f2
43.13304066,-70.93143826,2c:59:e5:b6:a4:e8
43.13304066,-70.93143826,84:d4:7e:72:a5:f1
43.13299918,-70.93147901,84:d4:7e:71:d9:d0
43.132951995,-70.93150819499999,b4:5d:50:e3:16:52
43.132951995,-70.93150819499999,84:d4:7e:71:d9:d2
43.132784175,-70.931630185,b4:5d:50:e3:1c:e0
43.132839055,-70.93157822500001,b4:5d:50:e3:1c:e2
43.13299918,-70.93147901,84:d4:7e:71:d9:c0
43.13299918,-70.93147901,84:d4:7e:71:d9:c2
43.13286008,-70.93154804,84:d4:7e:71:d9:d1
43.132951995,-70.93150819499999,b4:5d:50:e3:16:51
43.13278609,-70.93161258666667,b4:5d:50:e3:1c:e1
43.13299918,-70.93147901,84:d4:7e:72:a5:e1
43.13299918,-70.93147901,84:d4:7e:71:d9:c1
43.13290481,-70.93153738,b4:5d:50:e3:16:50
43.13255594,-70.931515195,b4:5d:50:e4:f5:30
43.13241337666667,-70.9315501,b4:5d:50:e4:f5:32
43.132812895,-70.931577225,b4:5d:50:e4:f5:31
43.132679545,-70.931679375,84:d4:7e:71:dd:82
43.132679545,-70.931679375,84:d4:7e:73:0f:82
43.13278992,-70.93157739,b4:5d:50:e3:1a:82
43.13264653,-70.93170576,84:d4:7e:71:dd:80
43.132679545,-70.931679375,84:d4:7e:73:0f:80
43.132588209999994,-70.93112633333334,78:f2:9e:65:43:8d
43.132588209999994,-70.93112633333334,78:f2:9e:65:43:8e
43.132679545,-70.931679375,84:d4:7e:73:0f:81
43.13261838666667,-70.93106268666666,78:f2:9e:65:43:8a
43.13272098,-70.93161707,84:d4:7e:72:35:32
43.13261206,-70.9317256,84:d4:7e:71:dd:81
43.132591035,-70.93175578500001,84:d4:7e:72:35:30
43.13256917,-70.93178136,b4:5d:50:e2:ef:32
43.132536155,-70.931807745,b4:5d:50:e3:1a:72
43.132536155,-70.931807745,b4:5d:50:e3:1a:70
43.1323722737037,-70.93149408925926,b4:5d:50:e4:ef:d2
43.13235910555555,-70.9316735538889,b4:5d:50:e4:ef:d0
43.13256917,-70.93178136,56:13:79:0b:5b:c9
43.13256917,-70.93178136,b4:5d:50:e4:f5:20
43.13256917,-70.93178136,84:d4:7e:72:35:22
43.13256917,-70.93178136,b4:5d:50:e4:f5:22
43.13256917,-70.93178136,b4:5d:50:e4:ef:c0
43.13256917,-70.93178136,b4:5d:50:e4:ef:c2
43.132536155,-70.931807745,b4:5d:50:e3:1a:71
43.13235910555555,-70.9316735538889,b4:5d:50:e4:ef:d1
43.132536155,-70.931807745,84:d4:7e:72:35:31
43.13256917,-70.93178136,84:d4:7e:72:35:21
43.13256917,-70.93178136,b4:5d:50:e4:f5:21
43.13250314,-70.93183413,b4:5d:50:e5:03:b2
43.13250314,-70.93183413,b4:5d:50:e5:03:b0
43.13250314,-70.93183413,b4:5d:50:e2:ef:22
43.13250314,-70.93183413,b4:5d:50:e5:03:b1
43.13231226,-70.93185503,40:e3:d6:54:4e:d2
43.13231226,-70.93185503,40:e3:d6:54:4e:d0
43.13231226,-70.93185503,40:e3:d6:54:4e:d1
43.13231226,-70.93185503,b4:5d:50:e3:1a:61
43.13216866,-70.9316053,58:ef:68:94:f2:aa
43.13215041,-70.93159297,74:85:2a:cd:83:f6
43.13215041,-70.93159297,8c:0f:6f:03:1a:a6
43.13215041,-70.93159297,8c:0f:6f:03:1a:a5
43.13215041,-70.93159297,96:0f:6f:02:d3:70
43.13218491,-70.93151995,b4:5d:50:e2:ef:30
43.13220707,-70.93149301,84:d4:7e:6c:71:01
43.13239861,-70.93113516,98:e7:f4:c9:76:b8
43.132993524999996,-70.9303646525,b4:5d:50:05:e5:e0
43.13239861,-70.93113516,f8:8e:85:7c:0b:f1
43.13239861,-70.93113516,b4:5d:50:e5:03:a1
43.13253262,-70.930805335,76:03:bd:14:5d:81
43.13253262,-70.930805335,74:03:bd:14:5d:80
43.13248847,-70.93092519,fa:8f:ca:87:a3:d4
43.13248847,-70.93092519,84:d4:7e:6c:89:41
43.13248847,-70.93092519,84:d4:7e:61:e1:a1
43.13248847,-70.93092519,84:d4:7e:62:2d:d0
43.132561644999996,-70.930777,84:d4:7e:62:2d:d2
43.13248847,-70.93092519,84:d4:7e:62:2d:d1
43.13253262,-70.930805335,84:d4:7e:62:2d:c1
43.13268352,-70.93063425333334,b4:5d:50:05:e5:f0
43.13268352,-70.93063425333334,b4:5d:50:05:e5:f2
43.13248624,-70.93087642,84:d4:7e:61:e6:50
43.13248624,-70.93087642,84:d4:7e:61:e6:52
43.13272001,-70.93059805249999,b4:5d:50:05:e5:e2
43.13248624,-70.93087642,84:d4:7e:6c:2f:c2
43.13248624,-70.93087642,84:d4:7e:6c:2f:c0
43.13268352,-70.93063425333334,b4:5d:50:05:e5:f1
43.13248624,-70.93087642,84:d4:7e:61:e6:51
43.13248624,-70.93087642,84:d4:7e:6c:2f:c1
43.13257677,-70.93068548,84:d4:7e:62:2d:c0
43.13257677,-70.93068548,84:d4:7e:62:2d:c2
43.13257677,-70.93068548,f8:7b:8c:5c:ac:4e
43.13263482,-70.93062881,84:d4:7e:6f:61:10
43.13263482,-70.93062881,84:d4:7e:6f:61:12
43.13263482,-70.93062881,84:d4:7e:6c:b5:32
43.132905305,-70.930401615,84:d4:7e:61:e4:70
43.13263482,-70.93062881,84:d4:7e:61:e6:40
43.13263482,-70.93062881,84:d4:7e:61:e6:42
43.13263482,-70.93062881,84:d4:7e:6c:89:40
43.13263482,-70.93062881,84:d4:7e:6c:89:42
43.13263482,-70.93062881,62:45:b6:0d:40:3c
43.13263482,-70.93062881,84:d4:7e:6f:61:11
43.13263482,-70.93062881,84:d4:7e:61:e4:71
43.13263482,-70.93062881,84:d4:7e:61:e6:41
43.13267182,-70.93058856,84:d4:7e:6c:89:50
43.13267182,-70.93058856,84:d4:7e:6c:89:51
43.13280333,-70.93052876,84:d4:7e:61:e4:72
43.13280333,-70.93052876,40:e3:d6:64:45:50
43.13280333,-70.93052876,40:e3:d6:64:45:52
43.13280333,-70.93052876,84:d4:7e:61:ec:10
43.13280333,-70.93052876,84:d4:7e:61:ec:12
43.13280333,-70.93052876,ec:8e:b5:f6:4c:12
43.132884770000004,-70.93045352,b4:5d:50:05:e0:42
43.13280333,-70.93052876,40:e3:d6:64:45:51
43.13280333,-70.93052876,84:d4:7e:61:ec:11
43.132847915,-70.93048327,b4:5d:50:05:e5:e1
43.13282948,-70.93048945,40:e3:d6:53:8e:70
43.13282948,-70.93048945,40:e3:d6:53:8e:72
43.13282948,-70.93048945,84:d4:7e:62:77:70
43.13282948,-70.93048945,40:e3:d6:54:1d:50
43.13282948,-70.93048945,40:e3:d6:54:1d:52
43.13282948,-70.93048945,46:d2:44:84:98:db
43.13282948,-70.93048945,40:e3:d6:54:1d:40
43.13282948,-70.93048945,40:e3:d6:54:1d:42
43.13282948,-70.93048945,84:d4:7e:6f:61:00
43.13282948,-70.93048945,84:d4:7e:6f:61:02
43.13282948,-70.93048945,a8:bd:27:34:2d:42
43.13282948,-70.93048945,a8:bd:27:34:2d:40
43.13282948,-70.93048945,40:e3:d6:53:8e:71
43.13282948,-70.93048945,84:d4:7e:6f:61:01
43.13282948,-70.93048945,40:e3:d6:54:1d:41
43.13282948,-70.93048945,a8:bd:27:34:2d:41
43.1328925,-70.93043778,b4:5d:50:05:e0:50
43.1328925,-70.93043778,b4:5d:50:05:e0:52
43.1328925,-70.93043778,40:e3:d6:64:45:40
43.1328925,-70.93043778,84:d4:7e:6c:7e:22
43.1328925,-70.93043778,40:e3:d6:64:45:42
43.1328925,-70.93043778,b4:5d:50:05:e0:51
43.1328925,-70.93043778,40:e3:d6:64:45:41
43.1328925,-70.93043778,84:d4:7e:6c:7e:21
43.13296621,-70.93037828,84:d4:7e:61:e0:d2
43.13296621,-70.93037828,84:d4:7e:61:e0:d0
43.13296621,-70.93037828,b4:5d:50:05:e0:40
43.13310299,-70.93023371,84:d4:7e:62:30:12
43.13319559333333,-70.93012491,84:d4:7e:61:e0:90
43.13313939,-70.930204065,84:d4:7e:61:e0:92
43.13322692,-70.93009623500001,84:d4:7e:61:e0:91
43.133211945,-70.93012196000001,84:d4:7e:61:e0:81
43.13317579,-70.93017442,84:d4:7e:62:30:10
43.13317579,-70.93017442,84:d4:7e:61:e4:60
43.13317579,-70.93017442,84:d4:7e:61:e4:62
43.13317579,-70.93017442,40:e3:d6:67:c3:40
43.13317579,-70.93017442,40:e3:d6:67:c3:42
43.13317579,-70.93017442,84:d4:7e:62:30:11
43.13317579,-70.93017442,84:d4:7e:61:e4:61
43.13322208,-70.93009788,84:d4:7e:63:12:d2
43.13322208,-70.93009788,84:d4:7e:63:12:d0
43.13322208,-70.93009788,84:d4:7e:61:e1:50
43.13322208,-70.93009788,84:d4:7e:63:12:d1
43.13322208,-70.93009788,84:d4:7e:61:e1:51
43.13322208,-70.93009788,b4:5d:50:05:e0:41
43.1333209,-70.93001021,84:d4:7e:61:e0:80
43.1333209,-70.93001021,84:d4:7e:61:e0:82
43.1333209,-70.93001021,02:fc:8b:16:b3:2a
43.1333209,-70.93001021,30:8d:99:fb:d8:9d
43.13358112,-70.9296824,84:d4:7e:62:2e:90
43.13358112,-70.9296824,84:d4:7e:62:2e:92
43.13373039,-70.92951965500001,fc:15:b4:3e:3f:1e
43.13358112,-70.9296824,84:d4:7e:62:2e:91
43.13387966,-70.92935691,dc:ef:09:d7:40:76
43.13387966,-70.92935691,5c:b9:01:57:db:ca
43.13387966,-70.92935691,b6:7c:9c:af:cf:f8
43.13390109,-70.92930724,40:e3:d6:53:57:f0
43.13390109,-70.92930724,40:e3:d6:53:57:f2
43.13390109,-70.92930724,40:e3:d6:53:57:f1
43.134015515,-70.92923666,08:10:75:d5:83:57
43.13393076,-70.92928592,a8:bd:27:34:69:e1
43.13398141,-70.92926314,da:0e:90:e3:f1:ca
43.13402487,-70.9292291,a8:bd:27:34:6b:c2
43.13402487,-70.9292291,a8:bd:27:34:6b:c0
43.13402487,-70.9292291,a8:bd:27:34:6b:c1
43.13413613,-70.92917029,a8:bd:27:34:6b:d0
43.13413613,-70.92917029,a8:bd:27:34:6b:d2
43.13413613,-70.92917029,a8:bd:27:34:31:21
43.13419452,-70.92915104,44:48:c1:82:98:d1
43.13419452,-70.92915104,44:48:c1:92:63:b0
43.134212415,-70.929140585,44:48:c1:82:98:d0
43.13419452,-70.92915104,44:48:c1:92:63:b2
43.134212415,-70.929140585,44:48:c1:82:98:d2
43.13433337,-70.92912395,a8:bd:27:34:69:e2
43.13457735,-70.92915971,ec:b1:d7:d5:95:ee
43.13462659,-70.92916242,a8:bd:27:34:3c:a1
43.13591634333333,-70.92986795666667,00:0d:67:7c:95:cc
43.13508873,-70.92897812,cc:35:40:6a:ae:09
43.13506968666667,-70.92897792999999,ce:35:40:6a:ae:0b
43.13476319,-70.92919455,f0:ab:54:b5:f9:d0
43.135033605000004,-70.92900805,c0:7c:d1:88:75:db
43.135334615,-70.92897684,c0:7c:d1:88:75:de
43.13520935,-70.92888804500001,c0:7c:d1:88:75:dd
43.1350602,-70.929007385,2a:05:01:da:a6:98
43.1350602,-70.929007385,26:05:01:da:a6:98
43.135225245,-70.928889795,c0:7c:d1:88:75:da
43.13489313,-70.92919806,b4:5d:50:e4:5b:80
43.135014945,-70.929105515,b4:5d:50:e4:5b:82
43.13526362,-70.928892215,b0:5a:da:69:5f:5f
43.13489313,-70.92919806,10:da:43:e9:32:68
43.135247725,-70.928890465,c0:7c:d1:88:75:d8
43.135014945,-70.929105515,b4:5d:50:e4:5b:81
43.13492173,-70.9291827,b4:5d:50:e4:83:50
43.13492173,-70.9291827,b4:5d:50:e4:56:32
43.13492173,-70.9291827,b4:5d:50:e4:83:52
43.13492173,-70.9291827,60:02:92:df:6e:30
43.13492173,-70.9291827,b4:5d:50:e4:83:51
43.13542829,-70.92899425499999,60:02:92:e1:11:02
43.13492173,-70.9291827,d4:5d:df:6e:8c:ca
43.13497886,-70.92918327,1e:51:a4:d3:c0:39
43.13497886,-70.92918327,b4:5d:50:e4:5b:90
43.13497886,-70.92918327,b4:5d:50:e4:5b:92
43.13497886,-70.92918327,10:05:01:da:a6:98
43.13497886,-70.92918327,1e:05:01:da:a6:98
43.13497886,-70.92918327,a8:bd:27:34:66:42
43.13580582,-70.9291251275,84:00:2d:44:c6:7e
43.13497886,-70.92918327,b4:5d:50:e4:5b:91
43.13497886,-70.92918327,b4:5d:50:e4:56:21
43.13513676,-70.92901297,fc:51:a4:d3:c0:39
43.13513676,-70.92901297,b4:5d:50:e4:83:42
43.13513676,-70.92901297,b4:5d:50:e4:83:40
43.13513676,-70.92901297,1e:51:a4:d3:c0:38
43.13513676,-70.92901297,ec:aa:a0:d8:d9:08
43.13513676,-70.92901297,ec:aa:a0:d8:d9:0b
43.135978815,-70.929242965,e8:91:20:f6:f1:9e
43.13513676,-70.92901297,0e:51:a4:d3:c0:39
43.13513676,-70.92901297,b4:5d:50:e4:83:41
43.13530402,-70.92882155,a8:bd:27:34:2f:f0
43.13530402,-70.92882155,a8:bd:27:34:2f:f2
43.13530402,-70.92882155,3e:51:a4:d3:c0:38
43.13608147333333,-70.92910574666666,84:00:2d:44:c6:7d
43.13530402,-70.92882155,34:1f:e4:e4:d4:24
43.13530402,-70.92882155,a8:bd:27:34:2f:f1
43.13530402,-70.92882155,1a:05:01:da:a6:98
43.13530402,-70.92882155,60:02:92:df:6e:32
43.13530402,-70.92882155,ec:aa:a0:d8:d9:0a
43.13530402,-70.92882155,ec:aa:a0:49:32:3a
43.13533282,-70.92883076,84:00:2d:44:c6:82
43.13533282,-70.92883076,84:00:2d:44:c6:83
43.13533282,-70.92883076,60:02:92:e1:11:00
43.13533282,-70.92883076,84:00:2d:44:c6:81
43.13560232,-70.92858287,ec:aa:a0:d8:d9:10
43.13560232,-70.92858287,10:05:01:da:a6:a0
43.135618214999994,-70.92858462000001,a8:bd:27:34:38:72
43.13560232,-70.92858287,b4:5d:50:e5:1c:30
43.135618214999994,-70.92858462000001,a8:bd:27:34:38:70
43.13560232,-70.92858287,3a:f7:3d:ef:82:2a
43.1361193,-70.92900660000001,84:00:2d:44:c6:7b
43.13560232,-70.92858287,22:05:01:da:a6:a0
43.13560232,-70.92858287,44:48:c1:82:79:f0
43.13560232,-70.92858287,44:48:c1:82:79:f2
43.13560232,-70.92858287,a8:bd:27:34:38:62
43.13560232,-70.92858287,6a:37:e9:dc:59:28
43.13560232,-70.92858287,a8:bd:27:34:38:60
43.135768584999994,-70.92869433999999,44:48:c1:82:79:e0
43.13560232,-70.92858287,10:56:11:0d:5d:b7
43.135768584999994,-70.92869433999999,44:48:c1:82:79:e2
43.13560232,-70.92858287,32:56:11:0d:5d:b6
43.13560232,-70.92858287,74:85:2a:7d:eb:cd
43.13560232,-70.92858287,44:48:c1:82:79:f1
43.13560232,-70.92858287,a8:bd:27:34:38:61
43.13560232,-70.92858287,a8:bd:27:34:24:41
43.13560232,-70.92858287,74:85:2a:7d:eb:ca
43.13563411,-70.92858637,a8:bd:27:34:24:42
43.13563411,-70.92858637,a8:bd:27:34:38:71
43.13585285,-70.92876046,f0:ab:54:8e:19:aa
43.13585285,-70.92876046,88:ad:43:11:74:1d
43.13593485,-70.92880581,44:48:c1:82:79:e1
43.13597251,-70.92885518,44:48:c1:ac:da:f0
43.13597251,-70.92885518,44:48:c1:ac:da:f2
43.13597251,-70.92885518,44:48:c1:82:94:12
43.13597251,-70.92885518,44:48:c1:82:94:10
43.13597251,-70.92885518,a8:bd:27:34:34:02
43.13597251,-70.92885518,44:48:c1:82:94:02
43.13597251,-70.92885518,a0:63:91:44:d8:e5
43.13597251,-70.92885518,44:48:c1:82:94:11
43.13597251,-70.92885518,a8:bd:27:34:34:01
43.13612161,-70.92896766,a8:bd:27:34:2a:12
43.13612161,-70.92896766,a8:bd:27:34:2a:10
43.13612161,-70.92896766,a8:bd:27:34:2a:02
43.13612161,-70.92896766,a8:bd:27:34:2a:00
43.13612161,-70.92896766,44:48:c1:82:94:00
43.13612161,-70.92896766,44:48:c1:ac:da:e2
43.13612161,-70.92896766,44:48:c1:ac:da:e0
43.13612161,-70.92896766,a8:bd:27:34:2a:11
43.13612161,-70.92896766,a8:bd:27:34:2a:01
43.13612161,-70.92896766,44:48:c1:82:94:01
43.13612161,-70.92896766,44:48:c1:ac:da:e1
43.13628972666667,-70.92906843333333,9a:22:64:d7:36:25
43.13615624,-70.92897074,a8:bd:27:34:24:12
43.13615624,-70.92897074,a8:bd:27:34:24:10
43.13615624,-70.92897074,b4:5d:50:e3:2e:a2
43.13615624,-70.92897074,84:00:2d:44:c6:78
43.13615624,-70.92897074,a8:bd:27:34:24:11
43.13615624,-70.92897074,84:00:2d:44:c6:7a
43.13630412,-70.92906536,b4:5d:50:e2:f6:10
43.13630412,-70.92906536,b4:5d:50:e2:f6:12
43.13630412,-70.92906536,b4:5d:50:e2:f6:02
43.13630412,-70.92906536,b4:5d:50:e2:f6:11
43.13630412,-70.92906536,a8:bd:27:34:24:01
43.13632643,-70.92909665,b4:5d:50:e3:0f:32
43.13632643,-70.92909665,b4:5d:50:e3:0f:30
43.136363265,-70.929112285,b4:5d:50:e2:f8:90
43.13632643,-70.92909665,b4:5d:50:e2:f8:91
43.13632643,-70.92909665,b4:5d:50:e3:0f:31
43.13632643,-70.92909665,b4:5d:50:e5:1c:31
43.13632643,-70.92909665,b4:5d:50:e2:ed:21
43.13634747,-70.92910972,b4:5d:50:e2:f8:92
43.136488025,-70.92961993,b4:5d:50:e3:2e:b2
43.136488025,-70.92961993,b4:5d:50:e3:2e:b0
43.136491875,-70.929270025,b4:5d:50:e2:fd:42
43.136491875,-70.929270025,b4:5d:50:e2:fd:40
43.136488025,-70.92961993,b4:5d:50:e3:2e:b1
43.136491875,-70.929270025,b4:5d:50:e2:fd:41
43.13638009,-70.92914489,b4:5d:50:e5:1c:32
43.13638009,-70.92914489,b4:5d:50:e2:f8:82
43.1364001,-70.92912792,84:d4:7e:72:41:20
43.13649797,-70.9292025,52:56:11:0d:5d:b6
43.13667551,-70.929442315,b4:5d:50:e2:f6:d2
43.13663628,-70.92943033,b4:5d:50:e5:1b:d2
43.13663628,-70.92943033,84:d4:7e:75:65:b0
43.13667551,-70.929442315,b4:5d:50:e2:f6:d0
43.13663628,-70.92943033,40:e3:d6:64:44:30
43.13663628,-70.92943033,84:d4:7e:75:65:b2
43.13663628,-70.92943033,40:e3:d6:64:44:32
43.13663628,-70.92943033,84:d4:7e:75:10:42
43.13663628,-70.92943033,84:d4:7e:75:10:40
43.13667551,-70.929442315,b4:5d:50:e2:f6:c2
43.13667551,-70.929442315,b4:5d:50:e2:f6:d1
43.13663628,-70.92943033,40:e3:d6:64:44:31
43.13663628,-70.92943033,84:d4:7e:75:65:b1
43.13673067,-70.929441455,84:d4:7e:75:10:41
43.13671554,-70.92945345999999,40:e3:d6:53:ce:11
43.13671474,-70.9294543,40:e3:d6:64:38:90
43.13671474,-70.9294543,40:e3:d6:64:38:92
43.13671474,-70.9294543,b4:5d:50:e2:ef:d0
43.13671474,-70.9294543,b4:5d:50:e3:37:10
43.13671474,-70.9294543,b4:5d:50:e2:ef:d2
43.13671474,-70.9294543,b4:5d:50:e3:37:12
43.13674077,-70.929513525,b4:5d:50:e3:2e:72
43.13671474,-70.9294543,b4:5d:50:e3:2e:70
43.13671474,-70.9294543,b4:5d:50:e2:f6:c0
43.13671474,-70.9294543,b4:5d:50:e2:ef:c0
